ID,LONISID,RID
67943,58970,4929
67941,58965,4714
67937,58958,4030
67939,58959,5194
67933,58954,2357
67935,58957,5057
67931,58953,5185
67927,58947,5193
67929,58950,5097
67925,58946,5150
67923,58942,2360
67921,58925,4883
67919,58921,5175
67917,58911,4405
67911,58830,5078
67915,58908,4415
67913,58906,4415
67903,58802,5087
67905,58822,5027
67907,58828,4649
67909,58829,2363
67897,58791,4743
67899,58794,4721
67901,58797,4443
67891,58782,5170
67893,58785,4585
67895,58788,5166
67889,58780,5184
67887,58779,5169
67881,58765,4442
67883,58769,5180
67885,58771,4004
67879,58764,4678
67877,58759,2367
67875,58737,5071
67873,58733,5095
67871,58730,4718
67869,58727,5083
67867,58720,4018
67865,58718,4003
67863,58716,5165
67861,58700,4729
67859,58608,5006
67857,58595,5026
67855,58594,4720
67849,58573,5157
67853,58591,4012
67851,58585,4674
67847,58571,5079
67845,58567,5178
67843,58555,4987
67841,58552,5018
67837,58549,5160
67839,58550,4689
67835,58545,5179
67833,58542,5177
67831,58540,5146
67829,58538,5014
67827,58536,4739
67825,58532,4951
67823,58531,5012
67813,58475,4899
67815,58477,5173
67817,58478,5019
67819,58525,5176
67821,58528,4952
67811,58474,4646
67809,58472,5120
67807,58456,467
67805,58441,2373
67803,58430,5070
67799,58386,4623
67801,58428,4568
67797,58379,4041
67795,58370,413
67793,58368,5059
67791,58352,4918
67789,58350,5082
67787,58348,4501
67785,58337,4659
67783,58334,4032
67781,58313,5154
67779,58289,4706
67777,58288,4028
67775,58285,5067
67773,58282,4686
67771,58281,4960
67769,58273,5112
67767,58270,4587
67765,58266,4021
67763,58264,4680
67761,58262,4955
67759,58257,4676
67757,58253,4971
67755,58246,4379
67753,58245,5162
67751,58239,4660
67745,58230,303
67747,58232,5159
67749,58234,2336
67723,58162,4635
67725,58169,4455
67727,58170,4594
67729,58171,4990
67731,58188,4982
67733,58191,2225
67735,58199,4712
67737,58216,4887
67739,58219,4672
67743,58227,4612
67741,58225,5058
67719,58142,4580
67721,58160,4657
67717,58137,4616
67715,58135,4989
67713,58134,4029
67711,58132,4643
67709,58127,5135
67707,58126,4992
67705,58125,5126
67703,58122,4966
67701,58121,5132
67699,58119,4920
67697,58112,5056
67695,58099,4949
67693,58086,5140
67691,58031,4964
67689,58030,4552
67687,58026,4675
67685,58022,5106
67683,58018,4872
67681,58015,5063
67679,58007,5142
67677,58002,4629
67675,57998,5137
67671,57995,4637
67673,57997,4925
67669,57993,5153
67667,57991,501
67665,57986,4015
67663,57980,4869
67661,57975,4559
67659,57968,4944
67657,57964,4945
67655,57958,5141
67653,57956,4791
67651,57955,4595
67649,57953,4005
67645,57942,4958
67647,57947,5148
67641,57936,4986
67643,57937,4903
67639,57932,5147
67637,57930,5138
67629,57912,5037
67631,57915,4654
67633,57918,4441
67635,57920,4900
67627,57907,301
67625,57903,4941
67621,57885,4620
67623,57897,4947
67619,57883,5149
67617,57880,4954
67615,57878,4985
67603,57850,2264
67613,57876,4584
67611,57867,4641
67607,57858,4596
67609,57865,4469
67605,57856,5130
67601,57846,4962
67599,57841,4615
67597,57839,2308
67595,57835,4500
67593,57823,4530
67587,57803,4578
67591,57821,4645
67589,57805,4604
67579,57765,5124
67581,57769,4858
67571,57745,4936
67573,57749,5131
67575,57752,5076
67577,57760,4516
67585,57793,4558
67583,57772,4921
67569,57739,4610
67567,57732,4562
67565,57728,5127
67563,57719,4893
67557,57695,4354
67559,57702,4576
67561,57717,4613
67549,57677,5023
67551,57678,4795
67553,57688,4625
67555,57694,4136
67543,57666,4805
67547,57674,4910
67545,57670,5066
67541,57665,5113
67539,57650,5102
67537,57645,4545
67535,57639,4591
67533,57631,2153
67527,57615,4938
67529,57617,2347
67531,57624,186
67525,57613,4611
67523,57612,4911
67515,57603,4605
67517,57604,4984
67519,57605,4531
67521,57608,5029
67511,57600,4007
67513,57601,5118
67509,57595,5125
67503,57588,5096
67505,57591,4582
67507,57594,5119
67493,57574,4904
67495,57578,5129
67497,57582,4598
67499,57584,4502
67501,57586,123
67491,57570,4420
67487,57564,4877
67489,57568,4566
67485,57562,4825
67479,57548,4940
67481,57550,4590
67483,57551,4520
67471,57537,4560
67473,57541,4507
67475,57545,4241
67477,57547,5109
67463,57516,4796
67465,57522,4499
67467,57532,4917
67469,57535,5054
67461,57513,2191
67459,57498,4919
67457,57462,4536
67455,57459,4543
67451,57449,5110
67453,57454,4852
67449,57447,4879
67441,57436,2190
67443,57437,4838
67445,57440,4414
67447,57442,5097
67439,57433,4539
67437,57431,5040
67435,57429,4547
67433,57425,4345
67431,57423,2332
67429,57420,4905
67421,57406,5027
67423,57411,4482
67425,57416,5121
67427,57419,4521
67419,57404,2167
67417,57403,4912
67415,57396,2301
67413,57393,4395
67411,57391,1186
67409,57387,5038
67405,57381,4928
67407,57383,4926
67397,57355,4894
67399,57372,4549
67401,57376,2304
67403,57379,4515
67395,57350,5017
67389,57340,4898
67391,57343,5100
67393,57346,4449
67387,57336,4902
67385,57333,5007
67383,57326,4614
67381,57310,4816
67379,57291,4597
67375,57268,746
67377,57290,4510
67373,57261,5091
67371,57259,5075
67369,57256,4542
67367,57255,5047
67365,57252,4385
67363,57250,2216
67361,57246,4909
67357,57228,4906
67359,57244,1195
67355,57227,4496
67353,57224,4762
67351,57223,4874
67349,57210,4548
67347,57205,5013
67345,57203,4122
67343,57201,4377
67339,57186,4849
67341,57193,4867
67337,57184,4959
67329,57177,5099
67331,57180,4466
67333,57182,4815
67335,57183,4885
67327,57166,2263
67325,57164,4513
67323,57155,4858
67321,57150,4503
67305,57105,4468
67307,57109,5093
67309,57113,4155
67311,57116,4360
67313,57121,4889
67315,57126,1261
67317,57139,4522
67319,57148,4448
67297,57090,4444
67299,57094,4447
67301,57101,4320
67303,57102,5095
67279,57047,4480
67281,57054,4565
67283,57055,4475
67285,57056,4897
67287,57058,4485
67289,57063,4291
67291,57065,4266
67293,57068,1280
67295,57076,4884
67273,57021,4873
67275,57043,5057
67277,57046,4498
67271,57011,4994
67261,56992,5015
67263,56994,4255
67265,56999,4987
67267,57003,4464
67269,57009,4243
67255,56981,4042
67257,56983,4514
67259,56990,4876
67253,56978,5083
67245,56942,4430
67247,56944,4863
67249,56950,5028
67251,56963,4434
67243,56935,5006
67241,56933,4855
67239,56930,4505
67233,56923,4508
67237,56928,5082
67235,56926,4891
67227,56910,4750
67229,56917,4467
67231,56919,4968
67221,56903,4903
67225,56907,4429
67223,56906,4463
67219,56899,4384
67217,56895,4307
67215,56894,4462
67213,56891,5031
67211,56886,4688
67209,56876,5078
67207,56874,4807
67203,56866,5074
67205,56870,5071
67201,56852,4488
67199,56850,4888
67197,56842,4477
67195,56840,5087
67193,56782,4402
67191,56777,5079
67183,56762,4465
67185,56765,4388
67187,56771,5090
67189,56773,4483
67181,56759,4526
67179,56756,4359
67177,56752,4405
67171,56744,4491
67173,56746,4971
67175,56749,4489
67169,56733,4982
67167,56725,5019
67155,56685,2220
67157,56693,4814
67159,56696,5000
67161,56699,2248
67163,56701,5059
67165,56717,4417
67153,56682,2151
67151,56674,5018
67149,56672,4868
67147,56666,4308
67145,56645,2185
67143,56632,4473
67141,56628,4494
67137,56617,2274
67139,56619,2200
67125,56593,4878
67127,56595,4820
67129,56599,4896
67131,56602,5066
67133,56605,896
67135,56613,4380
67121,56578,4458
67119,56572,4426
67123,56589,5012
67113,56551,4857
67115,56555,5026
67117,56562,4476
67103,56502,4856
67111,56548,4842
67109,56544,4871
67107,56520,4404
67105,56516,5067
67099,56479,4968
67101,56490,4638
67097,56477,5070
67089,56431,4992
67091,56434,2148
67093,56444,4438
67095,56460,4827
67085,56424,2130
67087,56429,5062
67083,56420,4381
67071,56378,2060
67073,56381,4644
67075,56398,2234
67077,56403,4350
67079,56405,4350
67081,56410,4350
67069,56358,2238
67063,56322,4445
67065,56344,4279
67067,56357,4784
67061,56312,4845
67059,56310,4389
67057,56302,4769
67055,56298,4817
67051,56284,4376
67053,56294,4453
67041,56262,2245
67043,56266,4804
67045,56268,4446
67049,56278,4256
67047,56276,4783
67035,56246,4801
67037,56251,4907
67039,56256,4387
67033,56238,5063
67031,56223,4955
67029,56206,4964
67027,56193,4835
67025,56166,4770
67023,56163,2201
67021,56160,4290
67017,56153,4806
67019,56156,4741
67015,56150,5037
67013,56149,4394
67009,56134,4823
67011,56142,454
67007,56132,4391
67005,56128,4989
67003,56119,2208
67001,56106,4947
66999,56099,4399
66995,56095,4799
66997,56097,4974
66993,56077,4813
66991,56070,4327
66987,56064,5058
66989,56067,919
66985,56051,2233
66983,56048,4960
66981,56045,4428
66979,56043,4793
66977,56038,4802
66975,56027,4421
66971,56015,4427
66973,56021,4340
66963,55932,1023
66967,55944,4809
66969,56006,4962
66965,55941,4392
66961,55928,2249
66959,55919,4941
66955,55877,4899
66957,55913,4422
66953,55839,4951
66951,55832,4966
66949,55824,4958
66943,55803,5056
66945,55818,4984
66947,55820,4952
66941,55797,4782
66937,55789,4711
66939,55792,4400
66933,55771,2219
66935,55785,2180
66927,55752,4938
66929,55757,1155
66931,55762,23
66921,55730,4780
66925,55743,2183
66919,55728,4936
66917,55726,4420
66915,55722,4292
66913,55716,4365
66909,55710,4791
66911,55712,4579
66901,55654,2133
66903,55671,4401
66905,55681,5054
66907,55704,4920
66899,55647,4730
66897,55635,4746
66895,55627,4410
66893,55622,4925
66891,55605,4943
66889,55570,4926
66887,55566,4929
66885,55539,4419
66883,55535,4383
66881,55523,4918
66879,55513,4825
66877,55501,4632
66875,55494,2205
66873,55488,4707
66865,55469,4940
66867,55471,4363
66869,55473,4928
66871,55485,4732
66863,55465,2187
66859,55454,4729
66861,55458,5027
66857,55448,5038
66855,55445,4910
66853,55437,2155
66851,55435,4757
66847,55419,4406
66849,55427,4631
66845,55394,4777
66843,55387,4164
66839,55373,4877
66841,55377,4274
66837,55367,4624
66831,55333,4369
66835,55361,4949
66833,55359,5047
66829,55330,4372
66827,55326,4351
66825,55314,4396
66823,55297,4339
66821,55286,4859
66819,55270,4765
66817,55267,4671
66815,55265,4442
66813,55257,4259
66811,55254,2213
66805,55246,4893
66809,55252,4774
66807,55248,4232
66803,55242,4897
66801,55239,2074
66799,55233,4756
66797,55230,4767
66795,55228,4904
66793,55222,4921
66791,55206,4679
66787,55201,2146
66789,55204,4652
66767,55122,4722
66769,55124,4723
66771,55146,2195
66773,55149,4883
66775,55165,566
66777,55169,4531
66779,55184,4217
66781,55187,4067
66783,55192,4736
66785,55196,4343
66761,55096,4357
66765,55118,4879
66763,55111,4714
66759,55094,4919
66757,55091,4744
66755,55087,4712
66753,55084,2164
66751,55067,5007
66749,55033,4718
66747,55029,4994
66745,55014,4331
66741,55001,4390
66743,55009,5040
66739,54997,972
66735,54974,4733
66737,54977,4646
66733,54964,5032
66731,54960,4728
66729,54943,5006
66725,54929,4909
66727,54931,4743
66723,54926,4713
66721,54910,1078
66717,54901,2196
66719,54908,4371
66715,54892,4393
66711,54881,4203
66713,54886,4382
66709,54878,4313
66707,54872,4349
66705,54870,4721
66703,54820,4356
66699,54803,4294
66701,54815,4346
66697,54801,4715
66695,54740,4556
66693,54738,2407
66691,54735,2099
66689,54731,4268
66687,54726,4678
66683,54713,4869
66685,54724,4917
66681,54711,5026
66679,54703,4585
66677,54676,915
66673,54664,4997
66675,54673,4674
66667,54632,4571
66671,54657,4796
66669,54652,4887
66665,54626,4911
66663,54624,4842
66661,54614,4367
66659,54608,4884
66657,54598,4589
66655,54585,4905
66653,54583,4892
66649,54575,4555
66651,54580,4379
66647,54572,4912
66643,54566,4310
66645,54568,4906
66641,54555,4689
66637,54551,2316
66639,54552,4244
66635,54547,4607
66633,54544,2239
66631,54541,311
66629,54539,5029
66625,54534,4309
66627,54537,4270
66623,54527,4352
66621,54525,4891
66619,54510,5028
66617,54508,4324
66613,54483,4868
66615,54504,4335
66611,54480,4739
66609,54475,4889
66607,54473,994
66601,54461,4424
66603,54462,4873
66605,54466,4174
66599,54458,4337
66597,54440,4867
66595,54437,5015
66593,54420,4894
66591,54411,5018
66589,54407,4237
66585,54390,4623
66587,54406,4871
66583,54384,4262
66581,54381,4885
66579,54334,4720
66577,54332,4888
66575,54329,2121
66573,54322,5017
66571,54316,5004
66569,54314,4902
66567,54312,2100
66565,54309,4301
66561,54299,5019
66563,54301,4366
66559,54291,4328
66557,54289,4896
66555,54286,2116
66553,54281,4303
66551,54276,2142
66547,54268,4898
66549,54272,4338
66545,54262,4653
66543,54259,2123
66541,54256,4586
66539,54254,4855
66537,54251,4832
66535,54248,4742
66533,54245,2045
66531,54240,4512
66529,54237,4302
66527,54219,5013
66525,54196,4876
66523,54184,4277
66521,54175,2109
66519,54172,4784
66517,54170,2061
66515,54168,5005
66493,54123,5012
66495,54129,4616
66497,54137,4280
66499,54140,4745
66501,54144,4792
66503,54147,4553
66505,54150,4636
66507,54155,4874
66509,54157,4299
66511,54161,4676
66513,54166,4686
66491,54121,4987
66489,54118,4706
66487,54115,4863
66485,54090,2087
66481,54074,4215
66479,54070,4501
66477,54055,4538
66475,54046,4696
66469,54033,5014
66471,54038,4843
66473,54043,842
66467,54029,4844
66465,54026,4675
66463,54022,4804
66461,54018,4205
66459,54004,4287
66457,53992,4293
66455,53988,4549
66453,53982,4816
66451,53960,4621
66449,53957,4680
66447,53954,4584
66429,53881,4278
66431,53893,5000
66433,53896,4637
66435,53902,4657
66437,53904,4990
66439,53912,4659
66441,53915,4626
66443,53929,4609
66445,53938,4980
66427,53877,4782
66423,53868,4992
66425,53874,4502
66421,53866,5016
66419,53862,4814
66417,53858,4339
66415,53848,4281
66411,53839,4848
66413,53844,4993
66401,53828,4245
66409,53837,4158
66407,53835,4668
66405,53833,4102
66403,53832,4007
66399,53819,4971
66397,53816,4945
66389,53798,4660
66391,53806,23
66393,53808,4984
66395,53814,4595
66381,53774,4250
66387,53787,4256
66383,53779,4641
66385,53786,4488
66373,53759,4252
66375,53761,4956
66377,53763,2125
66379,53770,4169
66371,53746,4469
66367,53736,4285
66365,53734,4853
66361,53720,4857
66363,53723,4970
66359,53718,4654
66357,53712,4982
66355,53708,4807
66351,53696,4222
66341,53674,4823
66343,53676,2119
66345,53678,4272
66353,53705,4852
66347,53685,4152
66349,53691,4878
66337,53667,4856
66339,53672,4276
66331,53655,4944
66335,53664,4271
66333,53661,4202
66329,53653,4160
66327,53643,4441
66325,53631,4625
66323,53629,4872
66321,53624,4605
66319,53619,4989
66317,53618,4645
66315,53615,4815
66313,53608,4599
66311,53602,2403
66307,53592,4587
66309,53594,4770
66305,53588,4769
66295,53540,2077
66297,53554,4200
66299,53574,2068
66301,53578,4805
66303,53583,4300
66293,53530,4580
66291,53500,4565
66289,53471,4629
66287,53465,4899
66285,53458,4976
66283,53452,4672
66281,53447,4598
66279,53444,4741
66271,53402,4258
66273,53427,4974
66275,53430,4817
66277,53434,4498
66269,53395,4311
66267,53392,4312
66265,53390,4635
66259,53373,4134
66261,53376,4192
66263,53381,4225
66257,53368,4750
66255,53366,2063
66253,53363,4455
66249,53354,4559
66251,53358,4966
66245,53344,4235
66247,53346,2389
66241,53329,4995
66243,53336,4560
66239,53320,4612
66237,53314,4138
66235,53309,4985
66233,53308,4224
66231,53306,4615
66225,53294,4941
66227,53296,2093
66229,53301,4263
66223,53291,4963
66221,53276,4947
66219,53271,4035
66217,53268,2405
66213,53264,4562
66215,53266,4755
66211,53249,4211
66209,53247,4552
66207,53239,4802
66205,53227,2036
66203,53221,4960
66201,53219,89
66199,53182,4591
66197,53180,4610
66193,53146,4964
66195,53177,4611
66187,53115,4955
66189,53132,4245
66191,53137,4835
66185,53109,4596
66171,53038,4827
66173,53048,21
66175,53051,4809
66177,53057,4194
66179,53073,4820
66181,53103,4962
66183,53108,4613
66169,53035,4986
66165,53018,4219
66167,53020,4958
66161,52984,4503
66163,52986,4499
66159,52965,4578
66157,52963,4218
66155,52957,4254
66153,52953,4801
66151,52948,4838
66149,52934,4115
66147,52930,4952
66145,52902,4951
66143,52895,4214
66141,52885,4620
66139,52874,4210
66137,52859,4558
66135,52857,4196
66129,52843,4206
66131,52847,4791
66133,52853,4345
66127,52840,4803
66125,52802,2047
66123,52792,4813
66113,52756,4765
66115,52760,4185
66117,52772,4925
66119,52776,4845
66121,52784,4557
66111,52755,4241
66109,52749,4582
66107,52747,2079
66105,52745,4414
66103,52737,4793
66101,52733,4938
66097,52708,4173
66099,52709,4520
66095,52704,4922
66089,52698,4777
66093,52701,4188
66083,52676,4157
66087,52693,4545
66085,52688,4240
66081,52673,2055
66073,52643,4954
66075,52654,4910
66077,52656,4546
66079,52671,4580
66071,52639,4806
66067,52619,4918
66069,52625,4936
66065,52611,4732
66063,52606,4150
66061,52601,4433
66059,52597,4220
66057,52583,4926
66055,52574,4577
66053,52571,4576
66043,52495,4212
66045,52499,4184
66047,52504,4614
66049,52555,4213
66051,52562,4604
66039,52486,4146
66041,52493,4940
66037,52483,4566
66035,52478,4929
66033,52475,4517
66021,52427,4904
66023,52446,4730
66025,52458,4153
66027,52462,4229
66029,52469,4943
66031,52473,4949
66019,52423,4552
66017,52410,2072
66015,52404,4195
66013,52395,4568
66009,52379,4223
66011,52390,4380
66007,52377,4216
66005,52372,4515
66001,52326,4679
66003,52333,4920
65993,52287,4506
65995,52313,778
65997,52319,4208
65999,52321,4482
65991,52282,4547
65989,52280,4170
65987,52276,4119
65983,52262,4543
65985,52268,4879
65977,52245,4903
65981,52261,4475
65979,52248,4746
65975,52238,4661
65973,52220,4463
65971,52217,4858
65969,52170,4736
65967,52168,4688
65965,52164,4756
65963,52154,2073
65961,52147,4799
65959,52141,2083
65957,52121,4893
65955,52105,107
65953,52104,4114
65951,52098,4510
65949,52085,4907
65947,52067,4767
65945,52062,4536
65943,52061,4061
65941,52057,4199
65939,52054,4927
65937,52051,4176
65931,52036,4921
65933,52043,4743
65935,52046,4444
65929,52020,4168
65927,52016,751
65925,52012,4243
65923,52009,4177
65921,52004,4757
65919,52002,4198
65917,51997,4924
65909,51981,4513
65911,51983,4624
65913,51988,4179
65915,51993,4542
65907,51979,4762
65905,51971,4530
65903,51963,4780
65901,51919,4928
65899,51823,4539
65897,51821,4836
65893,51815,4914
65895,51818,4480
65889,51804,4521
65891,51812,4143
65887,51797,4269
65885,51795,4148
65883,51793,4189
65881,51791,4408
65879,51784,4919
65873,51770,722
65875,51773,4917
65877,51780,4906
65871,51764,4877
65869,51728,4149
65863,50646,4739
65865,51507,4187
65867,51536,4167
65861,50548,4721
65853,49309,4728
65855,49999,4399
65857,50100,4733
65859,50301,4911
65851,49276,4128
65849,49271,4522
65847,49262,4737
65845,49248,4385
65841,49105,4548
65843,49156,4159
65839,49102,4744
65837,49095,4892
65835,49089,4162
65829,49078,4516
65831,49084,4171
65827,49076,4514
65825,49066,4466
65823,49063,4473
65821,49052,4485
65819,49050,4438
65817,49043,800
65815,49040,4909
65805,48981,4488
65807,48983,4796
65809,48999,4885
65811,49001,4912
65813,49036,2395
65803,48976,668
65801,48973,4900
65799,48967,4483
65797,48962,4902
65795,48960,4595
65793,48957,4630
65791,48955,4887
65789,48953,2042
65787,48950,4649
65785,48947,4456
65783,48945,4638
65781,48808,4103
65779,48803,4718
65777,48788,4496
65775,48784,1414
65769,48751,4465
65771,48753,4448
65773,48774,4764
65767,48750,2392
65765,48745,4869
65763,48742,4036
65759,48666,4476
65761,48671,4307
65755,48653,4377
65757,48656,4395
65745,48608,4876
65747,48626,4526
65749,48636,4172
65753,48650,4678
65751,48638,4905
65743,48606,4646
65741,48605,2037
65739,48592,4089
65735,48586,4722
65737,48588,4723
65733,48584,4121
65727,48564,4447
65729,48568,4708
65731,48571,4429
65721,48538,4151
65723,48554,4589
65725,48558,4468
65717,48533,4712
65719,48535,4197
65715,48530,4816
65713,48522,4462
65711,48517,4632
65709,48511,4384
65707,48501,4713
65705,48499,4494
65703,48493,4897
65693,48468,4381
65695,48476,4883
65697,48480,4453
65699,48483,4729
65701,48489,4889
65691,48466,4096
65689,48464,4291
65687,48462,4894
65685,48459,4491
65683,48458,4320
65679,48444,4508
65681,48448,4100
65675,48437,4871
65677,48440,2027
65673,48425,4873
65671,48406,4446
65669,48369,4505
65667,48366,4898
65663,48355,4507
65665,48363,4092
65661,48349,685
65659,48347,4896
65655,48338,4660
65657,48345,4500
65645,48301,4369
65647,48306,4859
65649,48307,4133
65651,48324,2182
65653,48334,4477
65643,48297,729
65641,48290,4867
65497,47814,4512
65449,47688,4376
65451,47697,4400
65453,47701,4125
65455,47708,4279
65457,47718,4820
65459,47719,4844
65461,47724,4843
65463,47729,2390
65465,47732,4838
65467,47747,4609
65469,47750,4653
65471,47755,4676
65473,47758,4768
65475,47762,4391
65477,47766,2022
65479,47768,4084
65481,47770,4421
65483,47779,4443
65485,47781,4585
65487,47789,4672
65489,47796,4422
65491,47800,4652
65493,47804,4009
65495,47806,4802
65639,48281,4597
65637,48215,4059
65635,48212,4105
65633,48205,4127
65631,48204,4404
65627,48196,4175
65629,48200,4464
65625,48192,4674
65623,48183,4815
65621,48181,4888
65619,48177,4635
65617,48175,4696
65615,48172,4878
65613,48168,4430
65611,48165,4313
65609,48160,4891
65607,48153,4707
65605,48152,4082
65603,48149,4872
65599,48135,4874
65601,48140,4855
65597,48131,2376
65595,48129,4474
65593,48122,4489
65591,48120,4706
65589,48114,4852
65587,48086,4692
65585,48080,4257
65583,48077,2380
65581,48070,4863
65579,48067,4686
65577,48055,4131
65575,48052,4631
65573,48038,4711
65571,48035,4426
65569,48033,4458
65567,48012,4467
65565,48009,4714
65563,47999,4402
65561,47994,4449
65559,47992,2396
65557,47983,4417
65555,47979,4868
65553,47962,4840
65551,47959,4839
65549,47953,4807
65547,47951,4626
65545,47949,4442
65543,47944,4849
65541,47940,4689
65539,47937,4675
65537,47927,4782
65535,47924,4034
65533,47917,4094
65531,47915,4668
65529,47907,4601
65527,47894,4671
65525,47887,4856
65523,47881,4857
65521,47878,588
65519,47876,4120
65517,47873,4445
65515,47860,2398
65513,47857,4587
65511,47855,2031
65509,47848,4720
65507,47834,4423
65503,47824,4359
65505,47831,4819
65501,47822,4549
65499,47820,4073
65441,47646,4804
65447,47682,4434
65445,47676,4371
65443,47669,4813
65439,47642,4842
65435,47634,4556
65437,47639,4623
65433,47631,4659
65425,47597,4562
65427,47606,4072
65429,47610,2391
65431,47619,4354
65423,47594,4769
65421,47583,4051
65419,47577,2394
65417,47575,4845
65415,47571,4657
65413,47567,4680
65405,47546,4853
65407,47549,4596
65409,47556,4641
65411,47563,2010
65395,47515,4349
65397,47519,4104
65399,47525,4835
65401,47534,4102
65403,47541,4327
65393,47509,4805
65391,47505,4090
65385,47449,4629
65387,47479,4832
65389,47495,4389
65383,47443,4645
65381,47439,4388
65379,47436,4392
65375,47431,4086
65377,47433,4770
65373,47428,4071
65363,47392,4783
65365,47394,4256
65367,47405,4823
65369,47407,4348
65371,47424,4331
65343,47276,4531
65327,47246,4643
65329,47250,4613
65331,47254,4636
65325,47243,1202
65323,47241,4755
65321,47238,4814
65319,47235,4610
65317,47232,4750
65315,47227,2374
65313,47209,4290
65311,47196,4559
65309,47175,4797
65307,47171,4625
65297,47138,4607
65299,47148,4577
65301,47150,4615
65303,47155,4605
65305,47164,4599
65295,47134,4654
65289,47123,4394
65291,47125,4365
65293,47131,4798
65285,47086,4571
65287,47121,4420
65283,47083,4611
65281,47078,4063
65279,47066,2378
65275,47052,4545
65277,47060,4825
65261,46968,4275
65263,46973,4506
65265,46978,4427
65267,46984,4793
65269,46997,4502
65271,47040,4784
65273,47042,4428
65259,46963,4803
65245,46887,4501
65253,46903,4806
65255,46905,4780
65257,46907,4637
65247,46893,4809
65249,46897,4799
65251,46901,4075
65243,46878,4080
65241,46875,4079
65239,46870,4774
65237,46865,4351
65235,46858,4410
65233,46845,4277
65231,46828,4292
65229,46815,4419
65227,46799,4311
65225,46796,4312
65223,46794,4363
65219,46783,4060
65221,46788,4565
65217,46779,4357
65215,46776,4568
65213,46773,4598
65211,46761,4426
65209,46757,4232
65207,46754,2333
65205,46753,4160
65203,46752,4456
65201,46751,4438
65199,46746,4423
65195,46723,4041
65197,46730,4053
65189,46710,4076
65191,46713,4792
65193,46715,4546
65187,46697,4383
65185,46690,4591
65179,46682,4614
65181,46684,4694
65183,46685,4590
65161,46635,4054
65163,46645,4390
65165,46647,4741
65167,46657,4604
65169,46661,4401
65173,46666,4772
65175,46668,2002
65177,46671,4539
65171,46663,4576
65159,46628,2018
65157,46625,4770
65149,46599,4688
65151,46605,4765
65153,46607,4498
65155,46620,4345
65147,46587,4343
65145,46584,4687
65143,46573,4469
65141,46536,4057
65139,46532,4387
65137,46526,4737
65135,46520,4300
65129,46491,4578
65131,46500,4584
65133,46507,4767
65127,46486,4360
65123,46449,2379
65125,46470,4745
65121,46443,4386
65119,46437,4757
65101,46383,4026
65103,46384,4268
65107,46394,4727
65105,46386,4726
65109,46401,4795
65111,46403,4543
65113,46423,4337
65115,46431,4039
65117,46433,4058
65099,46381,4297
65097,46375,4406
65095,46373,4566
65093,46369,4586
65091,46332,4731
65087,46314,4542
65089,46329,4122
65083,46307,4557
65085,46311,4520
65081,46298,4037
65079,46282,4766
65077,46268,4777
65075,46262,4764
65073,46249,4728
65069,46241,4679
65071,46243,4732
65067,46212,4482
65065,46206,4288
65063,46203,2381
65057,46159,4100
65059,46164,4742
65061,46201,4624
65055,46158,4744
65053,46151,4756
65051,46149,4749
65049,46143,4014
65047,46141,4244
65045,46140,4339
65043,46138,4558
65041,46128,4736
65039,46117,4302
65037,46106,4746
65035,46104,4266
65033,46091,4560
65031,46074,4661
65029,46069,4455
65027,46059,4586
65025,46053,4012
65023,46047,4356
65021,46045,4338
65019,46024,4740
65017,46011,4536
65015,46008,4730
65013,46006,4372
65009,45996,4547
65011,46000,4521
65007,45992,4743
65005,45988,4346
65003,45973,4480
65001,45950,4729
64999,45945,4393
64997,45940,4367
64995,45932,4429
64993,45928,4733
64989,45901,4018
64991,45921,4475
64987,45887,4255
64985,45879,4638
64983,45874,2360
64981,45864,4259
64979,45859,4513
64977,45855,4719
64975,45850,4553
64973,45843,2324
64971,45834,4748
64969,45827,4029
64967,45825,4415
64965,45819,4473
64963,45817,4548
64961,45814,2357
64959,45811,4720
64957,45808,4522
64955,45804,4382
64953,45801,4032
64951,45797,4310
64949,45794,4299
64947,45791,4309
64945,45789,4444
64943,45786,4530
64941,45780,4385
64939,45754,4739
64937,45738,413
64935,45732,4718
64933,45719,2367
64931,45717,4721
64929,45715,4707
64927,45713,4464
64925,45709,4722
64923,45707,4723
64921,45701,4294
64919,45693,4503
64917,45690,4324
64915,45684,4395
64913,45678,4708
64911,45669,4465
64909,45659,4463
64907,45656,4711
64905,45652,4713
64903,45639,4516
64901,45635,4042
64899,45629,4335
64897,45616,4514
64895,45613,4030
64891,45607,4510
64893,45610,4714
64889,45602,4496
64887,45584,4515
64885,45581,4276
64883,45577,4540
64881,45572,4485
64879,45566,295
64873,45547,4649
64875,45561,4468
64877,45563,4646
64871,45543,4301
64869,45536,4710
64867,45519,4308
64863,45499,4303
64865,45514,4706
64861,45497,4205
64859,45495,4293
64857,45491,4715
64855,45487,4526
64853,45484,4352
64851,45481,4500
64849,45477,2373
64847,45472,4243
64845,45467,4474
64843,45463,4043
64839,45429,4217
64841,45434,2193
64837,45422,4379
64835,45419,4692
64831,45378,4508
64833,45412,4712
64829,45375,4192
64827,45373,4505
64825,45371,4028
64823,45362,4466
64821,45341,4188
64819,45330,4237
64817,45328,4507
64815,45326,4270
64813,45323,4483
64811,45321,4389
64809,45315,4632
64807,45311,2363
64805,45309,4462
64803,45306,4678
64801,45295,4491
64799,45267,4671
64797,45264,4399
64795,45253,4489
64789,45214,4432
